200
0.09147931964559577	0.002185015065157458	0.0015	1.0	-0.005841588130453764	0.008116393787522984
0.06927357937697211	0.03203841386045408	0.0015	1.0	0.008535051011060326	0.005210844868022662
0.019274766776788483	0.02687396799719923	0.0015	1.0	-0.006603853654320695	-0.007509268733526269
0.04004765574689278	0.013883471203540753	0.0015	1.0	-0.003056812106642242	-0.009521339178113835
0.11736209797479857	0.046679347081638345	0.0015	1.0	0.0036307847624378353	-0.009317585631956877
0.04330275669817777	0.02440472446369312	0.0015	1.0	0.0037949599400338425	-0.009251933800754215
0.028637220435979792	0.04772920011686036	0.0015	1.0	0.009656023356029584	-0.0026002332487319625
0.08664592809790496	0.03406112097563362	0.0015	1.0	0.009999090278170756	-1.3488368689754156E-4
0.07319254220389823	0.02539570830868052	0.0015	1.0	-0.004343915262220047	0.009007241541929013
0.06732210344810007	0.044405908005093656	0.0015	1.0	0.005707659752197238	0.008211127824674742
0.04437183618041475	0.03441674693328751	0.0015	1.0	-0.006149708193960713	-0.007885498660778053
0.09840007307202957	0.009244382955300019	0.0015	1.0	0.0019636026421156897	-0.009805318182694343
0.04418664543020182	0.016669921040210995	0.0015	1.0	0.009727874361559394	0.0023169938294513
0.0069219126887549234	0.05519435169723236	0.0015	1.0	-0.005213949492223337	0.00853315479131511
0.057305216885728094	0.05798833801525252	0.0015	1.0	-0.003769504791659035	0.009262334134852812
0.11080601528552471	0.0047047472898644515	0.0015	1.0	0.005647630534338381	0.008252531087345796
0.10912148946079761	0.015101389786692874	0.0015	1.0	0.0018183207991722319	0.009833295961746381
0.07915965106489667	0.044992042497111084	0.0015	1.0	-0.00201114287746424	0.009795677839048446
0.07530811216369558	0.07128922167847328	0.0015	1.0	-4.894142797729653E-4	0.009988016502927612
0.06706136253249527	0.06695060694324384	0.0015	1.0	-0.0034663497583349795	-0.009380001031603942
0.001885796586474905	0.07587005936819406	0.0015	1.0	0.009350444916760058	-0.0035453039162582373
0.027405160211781358	0.0796170694608662	0.0015	1.0	0.009942379753704612	-0.001071953745795316
0.0609401206819879	0.010558115890718032	0.0015	1.0	-0.0014361115923830728	0.009896341924884313
0.08896425434217785	0.05523781614134571	0.0015	1.0	-0.008523437032513455	0.00522982037481004
0.10535195993417966	0.022157327122982	0.0015	1.0	-0.008125397237223443	0.005829058220443644
0.057819595221102624	0.03901909584694151	0.0015	1.0	0.0016350311318216765	0.00986542818117764
0.08856507160863154	0.08267942393396084	0.0015	1.0	-0.0027367690494413954	-0.009618216839415696
0.05270498266118434	0.03642536157383078	0.0015	1.0	0.009960827519100794	-8.84259653452713E-4
0.08651446939771268	0.058433227561297964	0.0015	1.0	0.001883344859456229	-0.00982104944190588
0.06150222680506939	0.07795557118578211	0.0015	1.0	0.009798987021906859	-0.0019949569781077888
0.11738709361732315	0.05426863774041574	0.0015	1.0	-0.009584643214421967	-0.00285212455061748
0.0920428799174717	0.05127019576888105	0.0015	1.0	0.009448079509164023	-0.0032762468753918562
0.09212106588197846	0.0207691622446061	0.0015	1.0	0.008437946700733598	-0.0053666614832294955
0.032862191922820146	0.0727919937665113	0.0015	1.0	0.006409709064854147	-0.007675651744570397
0.05919519125933166	0.00277027738290853	0.0015	1.0	-0.0012294291117346326	0.009924137446610632
0.01954127886696816	0.03446824944320165	0.0015	1.0	-0.009933258517018038	-0.0011534189326036688
0.07677432252445454	0.004089387041060294	0.0015	1.0	-0.009976600321397461	-6.83700246520413E-4
0.088558440787442	0.010596052046715505	0.0015	1.0	-0.007073806111217241	0.00706832845168542
0.07110118948997982	0.010442066771584336	0.0015	1.0	0.0027706103365552123	0.009608523214468154
0.07705385950943214	0.029888345864441408	0.0015	1.0	-4.1915030421207645E-4	-0.00999121178949175
0.03383787647730679	0.022296958261175333	0.0015	1.0	0.005462838184925273	-0.00837600137090022
0.050855987224941175	0.0625382334041069	0.0015	1.0	0.0024936465859142364	-0.009684096586907746
0.03202178392968537	0.07619960824794525	0.0015	1.0	-0.009936447912181925	-0.001125612228298667
0.05939500364889838	0.03574153862083735	0.0015	1.0	0.0055331048562693224	0.008329750935623997
0.052306709887147355	0.003138571360213587	0.0015	1.0	-0.00970859469987267	0.002396495139491069
0.07138826577325177	0.046554051148753724	0.0015	1.0	0.009547652715358292	-0.0029736051565248966
0.051592951258317324	0.08298606770378264	0.0015	1.0	0.008494230734199004	-0.005277124618027233
0.06610952315575307	0.019044849826365978	0.0015	1.0	0.004439432432029814	0.008960549072542477
0.0740355761159574	0.021140637564556072	0.0015	1.0	-0.009474770577914666	-0.0031982374045531094
0.08010420138607234	0.052126708137309116	0.0015	1.0	-0.0027931892225788696	-0.009601983855790908
0.022110022061042504	0.029559704373648108	0.0015	1.0	0.005744270589990104	0.008185557732309678
0.09931044148485105	0.03009562453892248	0.0015	1.0	0.0096761777988192	0.002524199517795377
0.018754952436602575	0.0710391485836233	0.0015	1.0	0.008426269437422525	-0.0053849775642948695
0.10000558439865662	0.038558057778231465	0.0015	1.0	-0.009978549945264505	-6.546304223466399E-4
0.06272309708351816	0.06585315107697709	0.0015	1.0	0.008847668880835212	-0.004660338547262441
0.06563959924169109	0.026338502196044788	0.0015	1.0	-0.007277667450652191	0.006858247332789744
0.08530947317286385	0.04056416185495848	0.0015	1.0	-0.008213049355663384	0.005704894414573969
0.03699499081886322	0.08192484727505532	0.0015	1.0	-0.007687582250638584	-0.006395395151174523
0.023765539427797595	0.005479276880998035	0.0015	1.0	0.0030207930056020517	-0.009532827996838385
0.030074353219008476	0.005873356598647059	0.0015	1.0	0.008890332629701599	0.004578426119668534
0.04423220721353372	0.07727508527893631	0.0015	1.0	4.978857191249823E-4	-0.009987597799806087
0.014474395078717388	0.031875953157104925	0.0015	1.0	-0.006139387093446104	0.007893536983939924
0.07007906091864262	0.054114288673807735	0.0015	1.0	-0.003355892985743532	0.00942008398413928
0.031006825817911882	0.01158512084021837	0.0015	1.0	-0.004300602458514945	-0.009028001910379462
0.021344853472268166	0.08451419755263644	0.0015	1.0	-0.0053130297252028	0.008471818880211703
0.044926745980866906	0.05711874627289129	0.0015	1.0	0.008198443728841775	0.005725864164038034
0.06279234221433332	0.057216497803229883	0.0015	1.0	-0.005364157104227496	0.008439539001697053
